冷たい,つめたい,tsumetai,cold (to touch),冷たい飲み物をください。,Please give me a cold drink.
弟,おとうと,otouto,younger brother,弟は野球が好きです。,My little brother likes baseball.
手,て,te,hand,分かった人は手を上げてください。,Raise your hand if you know the answer.
十日,とおか,tooka,"ten days, tenth of the month",十日後に帰ります。,I'll be back in ten days.
口,くち,kuchi,mouth,口を大きく開けてください。,"Open wide, please."
夏,なつ,natsu,summer,私は夏が大好き。,I love summer.
七つ,ななつ,nanatsu,seven (things),この子は今年七つになります。,This kid is turning seven this year.
時々,ときどき,tokidoki,sometimes,彼は時々遅刻します。,He's sometimes late.
何,なに,nani,what,夕食には何を食べたいですか。,What would you like to eat for dinner?
人,ひと,hito,person,彼は優しい人です。,He's a nice guy.
一人,ひとり,hitori,one person,そこには私一人しかいなかった。,I was the only one there.
一日,ついたち,tsuitachi,first of the month,来月の一日は空いていますか。,Are you available on the first of next month?
九日,ここのか,kokonoka,"nine days, ninth of the month",九日に荷物が届きます。,The package will arrive on the ninth.
方,ほう,hou,"direction, side",彼は私の方を見ました。,He looked at me.
他,ほか,hoka,other (Japanese origin),他に方法がありません。,There's no other way.
僕,ぼく,boku,"I, me (usually used by young males)",僕は学生です。,I'm a student.
欲しい,ほしい,hoshii,"want, desire (of the speaker)",僕は新しい靴が欲しいです。,I want new shoes.
万,まん,man,ten thousand,この靴は１万円です。,These shoes are ten thousand yen.
見える,みえる,mieru,"be visible, can see",ここから富士山がよく見えます。,You can see Mount Fuji well from here.
道,みち,michi,"street, way",この道を真っ直ぐ行くと駅です。,Go straight along this street to get to the station.
五つ,いつつ,itsutsu,five (things),桃を五つください。,"I'd like five peaches, please."
目,め,me,eye,彼女は青い目をしています。,She has blue eyes.
八つ,やっつ,yattsu,eight (things),あの家には時計が八つあります。,There are eight clocks in that house.
止める,やめる,yameru,"stop, give up",話すのを止めてください。,"Stop talking, please."
四日,よっか,yokka,"four days, fourth of the month",新学期は来月の四日からです。,The new school term starts on the fourth of next month.
夜,よる,yoru,night (from sunset to sunrise),昨日の夜は家にいました。,I was at home last night.
来年,らいねん,rainen,next year,来年一緒に旅行しましょう。,Let's travel together next year.
六,ろく,roku,six,彼には子供が六人います。,He has six children.
悪い,わるい,warui,bad,タバコは体に悪い。,Cigarettes are bad for your health.
お手洗い,おてあらい,otearai,"toilet, bathroom",お手洗いはどこですか。,Where's the bathroom?
ご主人,ごしゅじん,goshujin,(someone else's) husband,ご主人はお元気ですか。,How is your husband?
本当に,ほんとうに,hontouni,"really, truly",あなたが本当に好きです。,I really like you.
自分,じぶん,jibun,"self, oneself",宿題は自分でやりなさい。,Do your homework on your own.
ため,ため,tame,"sake, purpose",これは医者のためのサイトです。,This is a site for doctors.
見つかる,みつかる,mitsukaru,"be found, be caught",メガネが見つかりません。,I can't find my glasses.
休む,やすむ,yasumu,"take a rest, take a break",明日、会社を休みます。,I'm off work tomorrow.
ゆっくり,ゆっくり,yukkuri,slowly,もっとゆっくり話してください。,Please speak more slowly.
六つ,むっつ,muttsu,six (things),息子は六つになりました。,My son turned six.
花,はな,hana,flower,きれいな花が咲きました。,Beautiful flowers have bloomed.
動く,うごく,ugoku,move,動かないで。,Freeze!
線,せん,sen,line,赤い線を２本引いてください。,Please draw two red lines.
七日,なのか,nanoka,"seven days, seventh of the month",先月の七日に孫が生まれました。,My grandchild was born on the seventh of last month.
以外,いがい,igai,except for,私は雨の日以外は自転車で学校に行く。,I go to school by bicycle except on rainy days.
男,おとこ,otoko,"man, male",男の人が私たちに話しかけた。,This guy began talking to us.
彼,かれ,kare,"he, one's boyfriend",彼は今、勉強しています。,He's studying now.
女,おんな,onna,woman,店員は若い女の人でした。,The salesclerk was a young woman.
妻,つま,tsuma,(speaker's) wife,今日は妻の誕生日だ。,It's my wife's birthday today.
百,ひゃく,hyaku,hundred,私の祖母は百才です。,My grandmother is 100 years old.
辺,へん,hen,vicinity,彼はこの辺に住んでいます。,He lives around here.
店,みせ,mise,"shop, store",私はこの店によく来ます。,I come to this store quite often.
閉まる,しまる,shimaru,"be shut, be closed",お店はもう閉まっていました。,The store was already closed.
問題,もんだい,mondai,"problem, question",問題が一つあります。,There's one problem.
必要,ひつよう,hitsuyou,"need, necessary",私にはたくさんのお金が必要だ。,I need a lot of money.
もつ,もつ,motsu,"last long, be durable",この車はよくもっているね。,This car has lasted a long time.
開く,あく,aku,open,電車のドアが開きました。,The train door opened.
昨年,さくねん,sakunen,"last year (formal, often used in writing)",昨年は地震が多い年でした。,We had a lot of earthquakes last year.
治る,なおる,naoru,"be cured, get well",けがはもう治りましたか。,Is your injury cured yet?
ドル,どる,doru,dollar,この服は３００ドルしました。,These clothes cost 300 dollars.
システム,しすてむ,shisutemu,system (loan word),全てのシステムが停止した。,All systems stopped working.
以上,いじょう,ijou,"more than, not less than",飛行機が１時間以上遅れた。,The plane arrived over an hour late.
最近,さいきん,saikin,"recent, latest",それは最近話題の本ですね。,That's the book that people have been talking about lately.
世界,せかい,sekai,world,私は世界旅行をしたい。,I want to travel around the world.
コンピューター,こんぴゅーたー,konpyu-ta-,computer,新しいコンピューターを買った。,I bought a new computer.
意味,いみ,imi,"meaning, sense",それはどういう意味ですか。,What does it mean?
増える,ふえる,fueru,"increase, accrue",この町は人口が増えた。,The population in this town has increased.
選ぶ,えらぶ,erabu,"choose, elect",良い家を選ぶのは難しい。,It's difficult to choose a good house.
生活,せいかつ,seikatsu,"life, living",日本での生活は楽しいです。,Life in Japan is fun.
進める,すすめる,susumeru,"go ahead, proceed",早く授業を進めましょう。,Let's hurry and move on with the class.
続ける,つづける,tsuzukeru,"continue, keep up",仕事を続けてください。,Please keep working.
ほとんど,ほとんど,hotondo,"almost, hardly",お金がほとんどありません。,I have little money.
会社,かいしゃ,kaisha,"company, corporation",彼は小さな会社に勤めています。,He's working at a small business firm.
多く,おおく,ooku,"much, largely",毎年多くの人が海外へ旅行する。,A lot of people travel abroad every year.
話,はなし,hanashi,"talk, story",あなたの話は面白いね。,Your story's interesting.
上がる,あがる,agaru,"go up, rise (physical movement)",私たちは２階に上がった。,We went up to the second floor.
集める,あつめる,atsumeru,"collect, gather",弟は切手を集めています。,My little brother collects stamps.
声,こえ,koe,"voice, sound",彼は大きな声で話した。,He spoke loudly.
初めて,はじめて,hajimete,for the first time,東京に来るのは初めてです。,It's my first time visiting Tokyo.
変わる,かわる,kawaru,"change, turn into",信号が青に変わりました。,The traffic light turned green.
まず,まず,mazu,"first of all, to begin with",帰ったらまず手を洗いましょう。,"When you get home, wash your hands first."
社会,しゃかい,shakai,society,これは大きな社会問題になっている。,This is a big social problem.
プログラム,ぷろぐらむ,puroguramu,program booklet,受付でプログラムを受け取った。,I got my program booklet at the reception.
力,ちから,chikara,"strength, power",お相撲さんは、みんな力持ちだ。,All sumo wrestlers are strong.
今回,こんかい,konkai,this time,まあ今回は許してあげよう。,"Well, I'll let you off this time."
